Scenario,Tool,Tasks,Phase,Iteration,Sample,Duration,Count
Local change - baseline cache,Gradle 8.1-20230210091452+0000,:santa-tracker:assembleDebug,MEASURE,22,total execution time,1513.16,1
Local change - baseline cache,Gradle 8.1-20230210091452+0000,:santa-tracker:assembleDebug,MEASURE,22,garbage collection time,60.00,1
Local change - baseline cache,Gradle 8.1-20230210091452+0000,:santa-tracker:assembleDebug,MEASURE,22,local build cache size,87.13,1
Local change - baseline cache,Gradle 8.1-20230210091452+0000,:santa-tracker:assembleDebug,MEASURE,23,total execution time,1398.50,1
Local change - baseline cache,Gradle 8.1-20230210091452+0000,:santa-tracker:assembleDebug,MEASURE,23,garbage collection time,43.00,1
Local change - baseline cache,Gradle 8.1-20230210091452+0000,:santa-tracker:assembleDebug,MEASURE,23,local build cache size,89.83,1
Local change - baseline cache,Gradle 8.1-20230210091452+0000,:santa-tracker:assembleDebug,MEASURE,24,total execution time,1504.92,1
Local change - baseline cache,Gradle 8.1-20230210091452+0000,:santa-tracker:assembleDebug,MEASURE,24,garbage collection time,80.00,1
Local change - baseline cache,Gradle 8.1-20230210091452+0000,:santa-tracker:assembleDebug,MEASURE,24,local build cache size,92.52,1
Local change - baseline cache,Gradle 8.1-20230210091452+0000,:santa-tracker:assembleDebug,MEASURE,25,total execution time,1615.55,1
Local change - baseline cache,Gradle 8.1-20230210091452+0000,:santa-tracker:assembleDebug,MEASURE,25,garbage collection time,74.00,1
Local change - baseline cache,Gradle 8.1-20230210091452+0000,:santa-tracker:assembleDebug,MEASURE,25,local build cache size,95.22,1
Local change - baseline cache,Gradle 8.1-20230210091452+0000,:santa-tracker:assembleDebug,MEASURE,26,total execution time,1436.52,1
Local change - baseline cache,Gradle 8.1-20230210091452+0000,:santa-tracker:assembleDebug,MEASURE,26,garbage collection time,54.00,1
Local change - baseline cache,Gradle 8.1-20230210091452+0000,:santa-tracker:assembleDebug,MEASURE,26,local build cache size,97.92,1
Local change - baseline cache,Gradle 8.1-20230210091452+0000,:santa-tracker:assembleDebug,MEASURE,27,total execution time,1493.07,1
Local change - baseline cache,Gradle 8.1-20230210091452+0000,:santa-tracker:assembleDebug,MEASURE,27,garbage collection time,80.00,1
Local change - baseline cache,Gradle 8.1-20230210091452+0000,:santa-tracker:assembleDebug,MEASURE,27,local build cache size,100.61,1
Local change - baseline cache,Gradle 8.1-20230210091452+0000,:santa-tracker:assembleDebug,MEASURE,28,total execution time,1501.61,1
Local change - baseline cache,Gradle 8.1-20230210091452+0000,:santa-tracker:assembleDebug,MEASURE,28,garbage collection time,78.00,1
Local change - baseline cache,Gradle 8.1-20230210091452+0000,:santa-tracker:assembleDebug,MEASURE,28,local build cache size,103.31,1
Local change - baseline cache,Gradle 8.1-20230210091452+0000,:santa-tracker:assembleDebug,MEASURE,29,total execution time,1458.92,1
Local change - baseline cache,Gradle 8.1-20230210091452+0000,:santa-tracker:assembleDebug,MEASURE,29,garbage collection time,84.00,1
