Scenario,Tool,Tasks,Phase,Iteration,Sample,Duration,Count
Local change - no cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,40,local build cache size,0.00,1
Local change - no cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,41,total execution time,819.97,1
Local change - no cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,41,garbage collection time,56.00,1
Local change - no cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,41,local build cache size,0.00,1
Local change - no cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,42,total execution time,816.14,1
Local change - no cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,42,garbage collection time,52.00,1
Local change - no cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,42,local build cache size,0.00,1
Local change - no cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,43,total execution time,732.26,1
Local change - no cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,43,garbage collection time,11.00,1
Local change - no cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,43,local build cache size,0.00,1
Local change - no cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,44,total execution time,768.63,1
Local change - no cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,44,garbage collection time,28.00,1
Local change - no cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,44,local build cache size,0.00,1
Local change - no cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,45,total execution time,722.12,1
Local change - no cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,45,garbage collection time,0.00,1
Local change - no cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,45,local build cache size,0.00,1
Local change - no cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,46,total execution time,727.92,1
Local change - no cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,46,garbage collection time,14.00,1
Local change - no cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,46,local build cache size,0.00,1
Local change - no cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,47,total execution time,862.11,1
Local change - no cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,47,garbage collection time,66.00,1
Local change - no cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,47,local build cache size,0.00,1
