Scenario,Tool,Tasks,Phase,Iteration,Sample,Duration,Count
Local change - baseline cache,Gradle 8.1-20230207104609+0000,:santa-tracker:assembleDebug,MEASURE,22,garbage collection time,11.00,1
Local change - baseline cache,Gradle 8.1-20230207104609+0000,:santa-tracker:assembleDebug,MEASURE,22,local cache size,56.67,1
Local change - baseline cache,Gradle 8.1-20230207104609+0000,:santa-tracker:assembleDebug,MEASURE,23,total execution time,1007.89,1
Local change - baseline cache,Gradle 8.1-20230207104609+0000,:santa-tracker:assembleDebug,MEASURE,23,garbage collection time,13.00,1
Local change - baseline cache,Gradle 8.1-20230207104609+0000,:santa-tracker:assembleDebug,MEASURE,23,local cache size,58.04,1
Local change - baseline cache,Gradle 8.1-20230207104609+0000,:santa-tracker:assembleDebug,MEASURE,24,total execution time,1002.56,1
Local change - baseline cache,Gradle 8.1-20230207104609+0000,:santa-tracker:assembleDebug,MEASURE,24,garbage collection time,13.00,1
Local change - baseline cache,Gradle 8.1-20230207104609+0000,:santa-tracker:assembleDebug,MEASURE,24,local cache size,59.41,1
Local change - baseline cache,Gradle 8.1-20230207104609+0000,:santa-tracker:assembleDebug,MEASURE,25,total execution time,975.11,1
Local change - baseline cache,Gradle 8.1-20230207104609+0000,:santa-tracker:assembleDebug,MEASURE,25,garbage collection time,11.00,1
Local change - baseline cache,Gradle 8.1-20230207104609+0000,:santa-tracker:assembleDebug,MEASURE,25,local cache size,60.78,1
Local change - baseline cache,Gradle 8.1-20230207104609+0000,:santa-tracker:assembleDebug,MEASURE,26,total execution time,1002.37,1
Local change - baseline cache,Gradle 8.1-20230207104609+0000,:santa-tracker:assembleDebug,MEASURE,26,garbage collection time,11.00,1
Local change - baseline cache,Gradle 8.1-20230207104609+0000,:santa-tracker:assembleDebug,MEASURE,26,local cache size,62.15,1
Local change - baseline cache,Gradle 8.1-20230207104609+0000,:santa-tracker:assembleDebug,MEASURE,27,total execution time,957.08,1
Local change - baseline cache,Gradle 8.1-20230207104609+0000,:santa-tracker:assembleDebug,MEASURE,27,garbage collection time,12.00,1
Local change - baseline cache,Gradle 8.1-20230207104609+0000,:santa-tracker:assembleDebug,MEASURE,27,local cache size,63.52,1
Local change - baseline cache,Gradle 8.1-20230207104609+0000,:santa-tracker:assembleDebug,MEASURE,28,total execution time,995.05,1
Local change - baseline cache,Gradle 8.1-20230207104609+0000,:santa-tracker:assembleDebug,MEASURE,28,garbage collection time,15.00,1
Local change - baseline cache,Gradle 8.1-20230207104609+0000,:santa-tracker:assembleDebug,MEASURE,28,local cache size,64.90,1
Local change - baseline cache,Gradle 8.1-20230207104609+0000,:santa-tracker:assembleDebug,MEASURE,29,total execution time,1016.30,1
Local change - baseline cache,Gradle 8.1-20230207104609+0000,:santa-tracker:assembleDebug,MEASURE,29,garbage collection time,20.00,1
Local change - baseline cache,Gradle 8.1-20230207104609+0000,:santa-tracker:assembleDebug,MEASURE,29,local cache size,66.27,1
Local change - baseline cache,Gradle 8.1-20230207104609+0000,:santa-tracker:assembleDebug,MEASURE,30,total execution time,952.43,1
Local change - baseline cache,Gradle 8.1-20230207104609+0000,:santa-tracker:assembleDebug,MEASURE,30,garbage collection time,11.00,1
Local change - baseline cache,Gradle 8.1-20230207104609+0000,:santa-tracker:assembleDebug,MEASURE,30,local cache size,67.64,1
Local change - baseline cache,Gradle 8.1-20230207104609+0000,:santa-tracker:assembleDebug,MEASURE,31,total execution time,1044.38,1
Local change - baseline cache,Gradle 8.1-20230207104609+0000,:santa-tracker:assembleDebug,MEASURE,31,garbage collection time,10.00,1
Local change - baseline cache,Gradle 8.1-20230207104609+0000,:santa-tracker:assembleDebug,MEASURE,31,local cache size,69.01,1
Local change - baseline cache,Gradle 8.1-20230207104609+0000,:santa-tracker:assembleDebug,MEASURE,32,total execution time,968.86,1
Local change - baseline cache,Gradle 8.1-20230207104609+0000,:santa-tracker:assembleDebug,MEASURE,32,garbage collection time,14.00,1
Local change - baseline cache,Gradle 8.1-20230207104609+0000,:santa-tracker:assembleDebug,MEASURE,32,local cache size,70.38,1
Local change - baseline cache,Gradle 8.1-20230207104609+0000,:santa-tracker:assembleDebug,MEASURE,33,total execution time,996.23,1
Local change - baseline cache,Gradle 8.1-20230207104609+0000,:santa-tracker:assembleDebug,MEASURE,33,garbage collection time,13.00,1
Local change - baseline cache,Gradle 8.1-20230207104609+0000,:santa-tracker:assembleDebug,MEASURE,33,local cache size,71.75,1
Local change - baseline cache,Gradle 8.1-20230207104609+0000,:santa-tracker:assembleDebug,MEASURE,34,total execution time,945.61,1
Local change - baseline cache,Gradle 8.1-20230207104609+0000,:santa-tracker:assembleDebug,MEASURE,34,garbage collection time,11.00,1
Local change - baseline cache,Gradle 8.1-20230207104609+0000,:santa-tracker:assembleDebug,MEASURE,34,local cache size,73.13,1
Local change - baseline cache,Gradle 8.1-20230207104609+0000,:santa-tracker:assembleDebug,MEASURE,35,total execution time,972.14,1
Local change - baseline cache,Gradle 8.1-20230207104609+0000,:santa-tracker:assembleDebug,MEASURE,35,garbage collection time,13.00,1
Local change - baseline cache,Gradle 8.1-20230207104609+0000,:santa-tracker:assembleDebug,MEASURE,35,local cache size,74.50,1
Local change - baseline cache,Gradle 8.1-20230207104609+0000,:santa-tracker:assembleDebug,MEASURE,36,total execution time,903.85,1
Local change - baseline cache,Gradle 8.1-20230207104609+0000,:santa-tracker:assembleDebug,MEASURE,36,garbage collection time,11.00,1
Local change - baseline cache,Gradle 8.1-20230207104609+0000,:santa-tracker:assembleDebug,MEASURE,36,local cache size,75.87,1
Local change - baseline cache,Gradle 8.1-20230207104609+0000,:santa-tracker:assembleDebug,MEASURE,37,total execution time,916.06,1
Local change - baseline cache,Gradle 8.1-20230207104609+0000,:santa-tracker:assembleDebug,MEASURE,37,garbage collection time,14.00,1
Local change - baseline cache,Gradle 8.1-20230207104609+0000,:santa-tracker:assembleDebug,MEASURE,37,local cache size,77.25,1
Local change - baseline cache,Gradle 8.1-20230207104609+0000,:santa-tracker:assembleDebug,MEASURE,38,total execution time,921.89,1
Local change - baseline cache,Gradle 8.1-20230207104609+0000,:santa-tracker:assembleDebug,MEASURE,38,garbage collection time,10.00,1
Local change - baseline cache,Gradle 8.1-20230207104609+0000,:santa-tracker:assembleDebug,MEASURE,38,local cache size,78.62,1
Local change - baseline cache,Gradle 8.1-20230207104609+0000,:santa-tracker:assembleDebug,MEASURE,39,total execution time,906.74,1
Local change - baseline cache,Gradle 8.1-20230207104609+0000,:santa-tracker:assembleDebug,MEASURE,39,garbage collection time,12.00,1
Local change - baseline cache,Gradle 8.1-20230207104609+0000,:santa-tracker:assembleDebug,MEASURE,39,local cache size,79.99,1
Local change - baseline cache,Gradle 8.1-20230207104609+0000,:santa-tracker:assembleDebug,MEASURE,40,total execution time,938.25,1
Local change - baseline cache,Gradle 8.1-20230207104609+0000,:santa-tracker:assembleDebug,MEASURE,40,garbage collection time,13.00,1
Local change - baseline cache,Gradle 8.1-20230207104609+0000,:santa-tracker:assembleDebug,MEASURE,40,local cache size,81.36,1
Local change - baseline cache,Gradle 8.1-20230207104609+0000,:santa-tracker:assembleDebug,MEASURE,41,total execution time,912.72,1
Local change - baseline cache,Gradle 8.1-20230207104609+0000,:santa-tracker:assembleDebug,MEASURE,41,garbage collection time,10.00,1
Local change - baseline cache,Gradle 8.1-20230207104609+0000,:santa-tracker:assembleDebug,MEASURE,41,local cache size,82.74,1
Local change - baseline cache,Gradle 8.1-20230207104609+0000,:santa-tracker:assembleDebug,MEASURE,42,total execution time,921.24,1
Local change - baseline cache,Gradle 8.1-20230207104609+0000,:santa-tracker:assembleDebug,MEASURE,42,garbage collection time,11.00,1
Local change - baseline cache,Gradle 8.1-20230207104609+0000,:santa-tracker:assembleDebug,MEASURE,42,local cache size,84.11,1
Local change - baseline cache,Gradle 8.1-20230207104609+0000,:santa-tracker:assembleDebug,MEASURE,43,total execution time,904.46,1
Local change - baseline cache,Gradle 8.1-20230207104609+0000,:santa-tracker:assembleDebug,MEASURE,43,garbage collection time,10.00,1
Local change - baseline cache,Gradle 8.1-20230207104609+0000,:santa-tracker:assembleDebug,MEASURE,43,local cache size,85.49,1
Local change - baseline cache,Gradle 8.1-20230207104609+0000,:santa-tracker:assembleDebug,MEASURE,44,total execution time,975.04,1
Local change - baseline cache,Gradle 8.1-20230207104609+0000,:santa-tracker:assembleDebug,MEASURE,44,garbage collection time,12.00,1
Local change - baseline cache,Gradle 8.1-20230207104609+0000,:santa-tracker:assembleDebug,MEASURE,44,local cache size,86.86,1
Local change - baseline cache,Gradle 8.1-20230207104609+0000,:santa-tracker:assembleDebug,MEASURE,45,total execution time,933.35,1
Local change - baseline cache,Gradle 8.1-20230207104609+0000,:santa-tracker:assembleDebug,MEASURE,45,garbage collection time,12.00,1
Local change - baseline cache,Gradle 8.1-20230207104609+0000,:santa-tracker:assembleDebug,MEASURE,45,local cache size,88.23,1
Local change - baseline cache,Gradle 8.1-20230207104609+0000,:santa-tracker:assembleDebug,MEASURE,46,total execution time,941.69,1
Local change - baseline cache,Gradle 8.1-20230207104609+0000,:santa-tracker:assembleDebug,MEASURE,46,garbage collection time,10.00,1
Local change - baseline cache,Gradle 8.1-20230207104609+0000,:santa-tracker:assembleDebug,MEASURE,46,local cache size,89.61,1
Local change - baseline cache,Gradle 8.1-20230207104609+0000,:santa-tracker:assembleDebug,MEASURE,47,total execution time,932.14,1
Local change - baseline cache,Gradle 8.1-20230207104609+0000,:santa-tracker:assembleDebug,MEASURE,47,garbage collection time,10.00,1
Local change - baseline cache,Gradle 8.1-20230207104609+0000,:santa-tracker:assembleDebug,MEASURE,47,local cache size,90.98,1
Local change - baseline cache,Gradle 8.1-20230207104609+0000,:santa-tracker:assembleDebug,MEASURE,48,total execution time,882.89,1
Local change - baseline cache,Gradle 8.1-20230207104609+0000,:santa-tracker:assembleDebug,MEASURE,48,garbage collection time,11.00,1
Local change - baseline cache,Gradle 8.1-20230207104609+0000,:santa-tracker:assembleDebug,MEASURE,48,local cache size,92.36,1
Local change - baseline cache,Gradle 8.1-20230207104609+0000,:santa-tracker:assembleDebug,MEASURE,49,total execution time,903.00,1
Local change - baseline cache,Gradle 8.1-20230207104609+0000,:santa-tracker:assembleDebug,MEASURE,49,garbage collection time,15.00,1
Local change - baseline cache,Gradle 8.1-20230207104609+0000,:santa-tracker:assembleDebug,MEASURE,49,local cache size,93.73,1
Local change - baseline cache,Gradle 8.1-20230207104609+0000,:santa-tracker:assembleDebug,MEASURE,50,total execution time,919.26,1
Local change - baseline cache,Gradle 8.1-20230207104609+0000,:santa-tracker:assembleDebug,MEASURE,50,garbage collection time,11.00,1
Local change - baseline cache,Gradle 8.1-20230207104609+0000,:santa-tracker:assembleDebug,MEASURE,50,local cache size,95.11,1
Local change - baseline cache,Gradle 8.1-20230207104609+0000,:santa-tracker:assembleDebug,MEASURE,51,total execution time,895.68,1
Local change - baseline cache,Gradle 8.1-20230207104609+0000,:santa-tracker:assembleDebug,MEASURE,51,garbage collection time,10.00,1
Local change - baseline cache,Gradle 8.1-20230207104609+0000,:santa-tracker:assembleDebug,MEASURE,51,local cache size,96.48,1
Local change - baseline cache,Gradle 8.1-20230207104609+0000,:santa-tracker:assembleDebug,MEASURE,52,total execution time,925.55,1
Local change - baseline cache,Gradle 8.1-20230207104609+0000,:santa-tracker:assembleDebug,MEASURE,52,garbage collection time,14.00,1
Local change - baseline cache,Gradle 8.1-20230207104609+0000,:santa-tracker:assembleDebug,MEASURE,52,local cache size,97.86,1
Local change - baseline cache,Gradle 8.1-20230207104609+0000,:santa-tracker:assembleDebug,MEASURE,53,total execution time,946.05,1
Local change - baseline cache,Gradle 8.1-20230207104609+0000,:santa-tracker:assembleDebug,MEASURE,53,garbage collection time,11.00,1
Local change - baseline cache,Gradle 8.1-20230207104609+0000,:santa-tracker:assembleDebug,MEASURE,53,local cache size,99.23,1
Local change - baseline cache,Gradle 8.1-20230207104609+0000,:santa-tracker:assembleDebug,MEASURE,54,total execution time,904.76,1
Local change - baseline cache,Gradle 8.1-20230207104609+0000,:santa-tracker:assembleDebug,MEASURE,54,garbage collection time,10.00,1
Local change - baseline cache,Gradle 8.1-20230207104609+0000,:santa-tracker:assembleDebug,MEASURE,54,local cache size,100.61,1
Local change - baseline cache,Gradle 8.1-20230207104609+0000,:santa-tracker:assembleDebug,MEASURE,55,total execution time,902.70,1
Local change - baseline cache,Gradle 8.1-20230207104609+0000,:santa-tracker:assembleDebug,MEASURE,55,garbage collection time,14.00,1
Local change - baseline cache,Gradle 8.1-20230207104609+0000,:santa-tracker:assembleDebug,MEASURE,55,local cache size,101.98,1
Local change - baseline cache,Gradle 8.1-20230207104609+0000,:santa-tracker:assembleDebug,MEASURE,56,total execution time,879.80,1
Local change - baseline cache,Gradle 8.1-20230207104609+0000,:santa-tracker:assembleDebug,MEASURE,56,garbage collection time,10.00,1
Local change - baseline cache,Gradle 8.1-20230207104609+0000,:santa-tracker:assembleDebug,MEASURE,56,local cache size,103.36,1
Local change - baseline cache,Gradle 8.1-20230207104609+0000,:santa-tracker:assembleDebug,MEASURE,57,total execution time,898.87,1
Local change - baseline cache,Gradle 8.1-20230207104609+0000,:santa-tracker:assembleDebug,MEASURE,57,garbage collection time,10.00,1
Local change - baseline cache,Gradle 8.1-20230207104609+0000,:santa-tracker:assembleDebug,MEASURE,57,local cache size,104.73,1
Local change - baseline cache,Gradle 8.1-20230207104609+0000,:santa-tracker:assembleDebug,MEASURE,58,total execution time,882.60,1
Local change - baseline cache,Gradle 8.1-20230207104609+0000,:santa-tracker:assembleDebug,MEASURE,58,garbage collection time,13.00,1
Local change - baseline cache,Gradle 8.1-20230207104609+0000,:santa-tracker:assembleDebug,MEASURE,58,local cache size,106.11,1
Local change - baseline cache,Gradle 8.1-20230207104609+0000,:santa-tracker:assembleDebug,MEASURE,59,total execution time,896.30,1
Local change - baseline cache,Gradle 8.1-20230207104609+0000,:santa-tracker:assembleDebug,MEASURE,59,garbage collection time,10.00,1
Local change - baseline cache,Gradle 8.1-20230207104609+0000,:santa-tracker:assembleDebug,MEASURE,59,local cache size,107.49,1
Local change - baseline cache,Gradle 8.1-20230207104609+0000,:santa-tracker:assembleDebug,MEASURE,60,total execution time,915.12,1
Local change - baseline cache,Gradle 8.1-20230207104609+0000,:santa-tracker:assembleDebug,MEASURE,60,garbage collection time,10.00,1
Local change - baseline cache,Gradle 8.1-20230207104609+0000,:santa-tracker:assembleDebug,MEASURE,60,local cache size,108.86,1
Local change - baseline cache,Gradle 8.1-20230207104609+0000,:santa-tracker:assembleDebug,MEASURE,61,total execution time,870.99,1
Local change - baseline cache,Gradle 8.1-20230207104609+0000,:santa-tracker:assembleDebug,MEASURE,61,garbage collection time,11.00,1
Local change - baseline cache,Gradle 8.1-20230207104609+0000,:santa-tracker:assembleDebug,MEASURE,61,local cache size,110.24,1
Local change - baseline cache,Gradle 8.1-20230207104609+0000,:santa-tracker:assembleDebug,MEASURE,62,total execution time,889.25,1
Local change - baseline cache,Gradle 8.1-20230207104609+0000,:santa-tracker:assembleDebug,MEASURE,62,garbage collection time,12.00,1
Local change - baseline cache,Gradle 8.1-20230207104609+0000,:santa-tracker:assembleDebug,MEASURE,62,local cache size,111.61,1
Local change - baseline cache,Gradle 8.1-20230207104609+0000,:santa-tracker:assembleDebug,MEASURE,63,total execution time,1007.31,1
Local change - baseline cache,Gradle 8.1-20230207104609+0000,:santa-tracker:assembleDebug,MEASURE,63,garbage collection time,11.00,1
Local change - baseline cache,Gradle 8.1-20230207104609+0000,:santa-tracker:assembleDebug,MEASURE,63,local cache size,112.99,1
Local change - baseline cache,Gradle 8.1-20230207104609+0000,:santa-tracker:assembleDebug,MEASURE,64,total execution time,899.83,1
Local change - baseline cache,Gradle 8.1-20230207104609+0000,:santa-tracker:assembleDebug,MEASURE,64,garbage collection time,12.00,1
Local change - baseline cache,Gradle 8.1-20230207104609+0000,:santa-tracker:assembleDebug,MEASURE,64,local cache size,114.37,1
Local change - baseline cache,Gradle 8.1-20230207104609+0000,:santa-tracker:assembleDebug,MEASURE,65,total execution time,908.01,1
Local change - baseline cache,Gradle 8.1-20230207104609+0000,:santa-tracker:assembleDebug,MEASURE,65,garbage collection time,10.00,1
Local change - baseline cache,Gradle 8.1-20230207104609+0000,:santa-tracker:assembleDebug,MEASURE,65,local cache size,115.74,1
Local change - baseline cache,Gradle 8.1-20230207104609+0000,:santa-tracker:assembleDebug,MEASURE,66,total execution time,877.29,1
Local change - baseline cache,Gradle 8.1-20230207104609+0000,:santa-tracker:assembleDebug,MEASURE,66,garbage collection time,11.00,1
Local change - baseline cache,Gradle 8.1-20230207104609+0000,:santa-tracker:assembleDebug,MEASURE,66,local cache size,117.12,1
Local change - baseline cache,Gradle 8.1-20230207104609+0000,:santa-tracker:assembleDebug,MEASURE,67,total execution time,886.85,1
Local change - baseline cache,Gradle 8.1-20230207104609+0000,:santa-tracker:assembleDebug,MEASURE,67,garbage collection time,10.00,1
Local change - baseline cache,Gradle 8.1-20230207104609+0000,:santa-tracker:assembleDebug,MEASURE,67,local cache size,118.50,1
Local change - baseline cache,Gradle 8.1-20230207104609+0000,:santa-tracker:assembleDebug,MEASURE,68,total execution time,903.49,1
Local change - baseline cache,Gradle 8.1-20230207104609+0000,:santa-tracker:assembleDebug,MEASURE,68,garbage collection time,12.00,1
Local change - baseline cache,Gradle 8.1-20230207104609+0000,:santa-tracker:assembleDebug,MEASURE,68,local cache size,119.88,1
Local change - baseline cache,Gradle 8.1-20230207104609+0000,:santa-tracker:assembleDebug,MEASURE,69,total execution time,894.71,1
Local change - baseline cache,Gradle 8.1-20230207104609+0000,:santa-tracker:assembleDebug,MEASURE,69,garbage collection time,12.00,1
Local change - baseline cache,Gradle 8.1-20230207104609+0000,:santa-tracker:assembleDebug,MEASURE,69,local cache size,121.25,1
Local change - baseline cache,Gradle 8.1-20230207104609+0000,:santa-tracker:assembleDebug,MEASURE,70,total execution time,892.47,1
Local change - baseline cache,Gradle 8.1-20230207104609+0000,:santa-tracker:assembleDebug,MEASURE,70,garbage collection time,10.00,1
Local change - baseline cache,Gradle 8.1-20230207104609+0000,:santa-tracker:assembleDebug,MEASURE,70,local cache size,122.63,1
Local change - baseline cache,Gradle 8.1-20230207104609+0000,:santa-tracker:assembleDebug,MEASURE,71,total execution time,868.56,1
Local change - baseline cache,Gradle 8.1-20230207104609+0000,:santa-tracker:assembleDebug,MEASURE,71,garbage collection time,11.00,1
Local change - baseline cache,Gradle 8.1-20230207104609+0000,:santa-tracker:assembleDebug,MEASURE,71,local cache size,124.01,1
Local change - baseline cache,Gradle 8.1-20230207104609+0000,:santa-tracker:assembleDebug,MEASURE,72,total execution time,897.25,1
Local change - baseline cache,Gradle 8.1-20230207104609+0000,:santa-tracker:assembleDebug,MEASURE,72,garbage collection time,10.00,1
Local change - baseline cache,Gradle 8.1-20230207104609+0000,:santa-tracker:assembleDebug,MEASURE,72,local cache size,125.39,1
Local change - baseline cache,Gradle 8.1-20230207104609+0000,:santa-tracker:assembleDebug,MEASURE,73,total execution time,861.49,1
Local change - baseline cache,Gradle 8.1-20230207104609+0000,:santa-tracker:assembleDebug,MEASURE,73,garbage collection time,9.00,1
Local change - baseline cache,Gradle 8.1-20230207104609+0000,:santa-tracker:assembleDebug,MEASURE,73,local cache size,126.76,1
Local change - baseline cache,Gradle 8.1-20230207104609+0000,:santa-tracker:assembleDebug,MEASURE,74,total execution time,878.92,1
Local change - baseline cache,Gradle 8.1-20230207104609+0000,:santa-tracker:assembleDebug,MEASURE,74,garbage collection time,9.00,1
Local change - baseline cache,Gradle 8.1-20230207104609+0000,:santa-tracker:assembleDebug,MEASURE,74,local cache size,128.14,1
Local change - baseline cache,Gradle 8.1-20230207104609+0000,:santa-tracker:assembleDebug,MEASURE,75,total execution time,873.50,1
Local change - baseline cache,Gradle 8.1-20230207104609+0000,:santa-tracker:assembleDebug,MEASURE,75,garbage collection time,10.00,1
Local change - baseline cache,Gradle 8.1-20230207104609+0000,:santa-tracker:assembleDebug,MEASURE,75,local cache size,129.52,1
Local change - baseline cache,Gradle 8.1-20230207104609+0000,:santa-tracker:assembleDebug,MEASURE,76,total execution time,933.65,1
Local change - baseline cache,Gradle 8.1-20230207104609+0000,:santa-tracker:assembleDebug,MEASURE,76,garbage collection time,21.00,1
Local change - baseline cache,Gradle 8.1-20230207104609+0000,:santa-tracker:assembleDebug,MEASURE,76,local cache size,130.90,1
Local change - baseline cache,Gradle 8.1-20230207104609+0000,:santa-tracker:assembleDebug,MEASURE,77,total execution time,905.46,1
Local change - baseline cache,Gradle 8.1-20230207104609+0000,:santa-tracker:assembleDebug,MEASURE,77,garbage collection time,9.00,1
Local change - baseline cache,Gradle 8.1-20230207104609+0000,:santa-tracker:assembleDebug,MEASURE,77,local cache size,132.28,1
Local change - baseline cache,Gradle 8.1-20230207104609+0000,:santa-tracker:assembleDebug,MEASURE,78,total execution time,949.41,1
Local change - baseline cache,Gradle 8.1-20230207104609+0000,:santa-tracker:assembleDebug,MEASURE,78,garbage collection time,16.00,1
Local change - baseline cache,Gradle 8.1-20230207104609+0000,:santa-tracker:assembleDebug,MEASURE,78,local cache size,133.66,1
Local change - baseline cache,Gradle 8.1-20230207104609+0000,:santa-tracker:assembleDebug,MEASURE,79,total execution time,912.78,1
Local change - baseline cache,Gradle 8.1-20230207104609+0000,:santa-tracker:assembleDebug,MEASURE,79,garbage collection time,9.00,1
Local change - baseline cache,Gradle 8.1-20230207104609+0000,:santa-tracker:assembleDebug,MEASURE,79,local cache size,135.04,1
Local change - baseline cache,Gradle 8.1-20230207104609+0000,:santa-tracker:assembleDebug,MEASURE,80,total execution time,925.61,1
Local change - baseline cache,Gradle 8.1-20230207104609+0000,:santa-tracker:assembleDebug,MEASURE,80,garbage collection time,11.00,1
Local change - baseline cache,Gradle 8.1-20230207104609+0000,:santa-tracker:assembleDebug,MEASURE,80,local cache size,136.42,1
Local change - baseline cache,Gradle 8.1-20230207104609+0000,:santa-tracker:assembleDebug,MEASURE,81,total execution time,887.63,1
Local change - baseline cache,Gradle 8.1-20230207104609+0000,:santa-tracker:assembleDebug,MEASURE,81,garbage collection time,10.00,1
Local change - baseline cache,Gradle 8.1-20230207104609+0000,:santa-tracker:assembleDebug,MEASURE,81,local cache size,137.80,1
Local change - baseline cache,Gradle 8.1-20230207104609+0000,:santa-tracker:assembleDebug,MEASURE,82,total execution time,867.61,1
Local change - baseline cache,Gradle 8.1-20230207104609+0000,:santa-tracker:assembleDebug,MEASURE,82,garbage collection time,15.00,1
Local change - baseline cache,Gradle 8.1-20230207104609+0000,:santa-tracker:assembleDebug,MEASURE,82,local cache size,139.17,1
Local change - baseline cache,Gradle 8.1-20230207104609+0000,:santa-tracker:assembleDebug,MEASURE,83,total execution time,862.34,1
Local change - baseline cache,Gradle 8.1-20230207104609+0000,:santa-tracker:assembleDebug,MEASURE,83,garbage collection time,9.00,1
Local change - baseline cache,Gradle 8.1-20230207104609+0000,:santa-tracker:assembleDebug,MEASURE,83,local cache size,140.55,1
Local change - baseline cache,Gradle 8.1-20230207104609+0000,:santa-tracker:assembleDebug,MEASURE,84,total execution time,856.89,1
Local change - baseline cache,Gradle 8.1-20230207104609+0000,:santa-tracker:assembleDebug,MEASURE,84,garbage collection time,9.00,1
Local change - baseline cache,Gradle 8.1-20230207104609+0000,:santa-tracker:assembleDebug,MEASURE,84,local cache size,141.93,1
Local change - baseline cache,Gradle 8.1-20230207104609+0000,:santa-tracker:assembleDebug,MEASURE,85,total execution time,854.85,1
Local change - baseline cache,Gradle 8.1-20230207104609+0000,:santa-tracker:assembleDebug,MEASURE,85,garbage collection time,10.00,1
Local change - baseline cache,Gradle 8.1-20230207104609+0000,:santa-tracker:assembleDebug,MEASURE,85,local cache size,143.32,1
Local change - baseline cache,Gradle 8.1-20230207104609+0000,:santa-tracker:assembleDebug,MEASURE,86,total execution time,855.88,1
Local change - baseline cache,Gradle 8.1-20230207104609+0000,:santa-tracker:assembleDebug,MEASURE,86,garbage collection time,10.00,1
Local change - baseline cache,Gradle 8.1-20230207104609+0000,:santa-tracker:assembleDebug,MEASURE,86,local cache size,144.70,1
Local change - baseline cache,Gradle 8.1-20230207104609+0000,:santa-tracker:assembleDebug,MEASURE,87,total execution time,881.32,1
Local change - baseline cache,Gradle 8.1-20230207104609+0000,:santa-tracker:assembleDebug,MEASURE,87,garbage collection time,9.00,1
Local change - baseline cache,Gradle 8.1-20230207104609+0000,:santa-tracker:assembleDebug,MEASURE,87,local cache size,146.08,1
Local change - baseline cache,Gradle 8.1-20230207104609+0000,:santa-tracker:assembleDebug,MEASURE,88,total execution time,894.35,1
Local change - baseline cache,Gradle 8.1-20230207104609+0000,:santa-tracker:assembleDebug,MEASURE,88,garbage collection time,9.00,1
Local change - baseline cache,Gradle 8.1-20230207104609+0000,:santa-tracker:assembleDebug,MEASURE,88,local cache size,147.46,1
Local change - baseline cache,Gradle 8.1-20230207104609+0000,:santa-tracker:assembleDebug,MEASURE,89,total execution time,866.51,1
Local change - baseline cache,Gradle 8.1-20230207104609+0000,:santa-tracker:assembleDebug,MEASURE,89,garbage collection time,10.00,1
Local change - baseline cache,Gradle 8.1-20230207104609+0000,:santa-tracker:assembleDebug,MEASURE,89,local cache size,148.84,1
Local change - baseline cache,Gradle 8.1-20230207104609+0000,:santa-tracker:assembleDebug,MEASURE,90,total execution time,911.38,1
Local change - baseline cache,Gradle 8.1-20230207104609+0000,:santa-tracker:assembleDebug,MEASURE,90,garbage collection time,10.00,1
Local change - baseline cache,Gradle 8.1-20230207104609+0000,:santa-tracker:assembleDebug,MEASURE,90,local cache size,150.22,1
Local change - baseline cache,Gradle 8.1-20230207104609+0000,:santa-tracker:assembleDebug,MEASURE,91,total execution time,868.11,1
Local change - baseline cache,Gradle 8.1-20230207104609+0000,:santa-tracker:assembleDebug,MEASURE,91,garbage collection time,9.00,1
Local change - baseline cache,Gradle 8.1-20230207104609+0000,:santa-tracker:assembleDebug,MEASURE,91,local cache size,151.60,1
Local change - baseline cache,Gradle 8.1-20230207104609+0000,:santa-tracker:assembleDebug,MEASURE,92,total execution time,867.68,1
Local change - baseline cache,Gradle 8.1-20230207104609+0000,:santa-tracker:assembleDebug,MEASURE,92,garbage collection time,11.00,1
Local change - baseline cache,Gradle 8.1-20230207104609+0000,:santa-tracker:assembleDebug,MEASURE,92,local cache size,152.98,1
Local change - baseline cache,Gradle 8.1-20230207104609+0000,:santa-tracker:assembleDebug,MEASURE,93,total execution time,882.65,1
Local change - baseline cache,Gradle 8.1-20230207104609+0000,:santa-tracker:assembleDebug,MEASURE,93,garbage collection time,11.00,1
Local change - baseline cache,Gradle 8.1-20230207104609+0000,:santa-tracker:assembleDebug,MEASURE,93,local cache size,154.36,1
Local change - baseline cache,Gradle 8.1-20230207104609+0000,:santa-tracker:assembleDebug,MEASURE,94,total execution time,866.43,1
Local change - baseline cache,Gradle 8.1-20230207104609+0000,:santa-tracker:assembleDebug,MEASURE,94,garbage collection time,9.00,1
Local change - baseline cache,Gradle 8.1-20230207104609+0000,:santa-tracker:assembleDebug,MEASURE,94,local cache size,155.74,1
Local change - baseline cache,Gradle 8.1-20230207104609+0000,:santa-tracker:assembleDebug,MEASURE,95,total execution time,892.50,1
Local change - baseline cache,Gradle 8.1-20230207104609+0000,:santa-tracker:assembleDebug,MEASURE,95,garbage collection time,13.00,1
Local change - baseline cache,Gradle 8.1-20230207104609+0000,:santa-tracker:assembleDebug,MEASURE,95,local cache size,157.12,1
Local change - baseline cache,Gradle 8.1-20230207104609+0000,:santa-tracker:assembleDebug,MEASURE,96,total execution time,904.31,1
