Scenario,Tool,Tasks,Phase,Iteration,Sample,Duration,Count
Local change - no cache,Gradle 8.1-20230208133300+0000,:santa-tracker:assembleDebug,MEASURE,43,local build cache size,0.00,1
Local change - no cache,Gradle 8.1-20230208133300+0000,:santa-tracker:assembleDebug,MEASURE,44,total execution time,829.11,1
Local change - no cache,Gradle 8.1-20230208133300+0000,:santa-tracker:assembleDebug,MEASURE,44,garbage collection time,24.00,1
Local change - no cache,Gradle 8.1-20230208133300+0000,:santa-tracker:assembleDebug,MEASURE,44,local build cache size,0.00,1
Local change - no cache,Gradle 8.1-20230208133300+0000,:santa-tracker:assembleDebug,MEASURE,45,total execution time,829.87,1
Local change - no cache,Gradle 8.1-20230208133300+0000,:santa-tracker:assembleDebug,MEASURE,45,garbage collection time,14.00,1
Local change - no cache,Gradle 8.1-20230208133300+0000,:santa-tracker:assembleDebug,MEASURE,45,local build cache size,0.00,1
Local change - no cache,Gradle 8.1-20230208133300+0000,:santa-tracker:assembleDebug,MEASURE,46,total execution time,828.47,1
Local change - no cache,Gradle 8.1-20230208133300+0000,:santa-tracker:assembleDebug,MEASURE,46,garbage collection time,19.00,1
Local change - no cache,Gradle 8.1-20230208133300+0000,:santa-tracker:assembleDebug,MEASURE,46,local build cache size,0.00,1
Local change - no cache,Gradle 8.1-20230208133300+0000,:santa-tracker:assembleDebug,MEASURE,47,total execution time,888.08,1
Local change - no cache,Gradle 8.1-20230208133300+0000,:santa-tracker:assembleDebug,MEASURE,47,garbage collection time,56.00,1
Local change - no cache,Gradle 8.1-20230208133300+0000,:santa-tracker:assembleDebug,MEASURE,47,local build cache size,0.00,1
Local change - no cache,Gradle 8.1-20230208133300+0000,:santa-tracker:assembleDebug,MEASURE,48,total execution time,847.83,1
Local change - no cache,Gradle 8.1-20230208133300+0000,:santa-tracker:assembleDebug,MEASURE,48,garbage collection time,26.00,1
Local change - no cache,Gradle 8.1-20230208133300+0000,:santa-tracker:assembleDebug,MEASURE,48,local build cache size,0.00,1
Local change - no cache,Gradle 8.1-20230208133300+0000,:santa-tracker:assembleDebug,MEASURE,49,total execution time,819.12,1
Local change - no cache,Gradle 8.1-20230208133300+0000,:santa-tracker:assembleDebug,MEASURE,49,garbage collection time,50.00,1
Local change - no cache,Gradle 8.1-20230208133300+0000,:santa-tracker:assembleDebug,MEASURE,49,local build cache size,0.00,1
Local change - no cache,Gradle 8.1-20230208133300+0000,:santa-tracker:assembleDebug,MEASURE,50,total execution time,848.77,1
Local change - no cache,Gradle 8.1-20230208133300+0000,:santa-tracker:assembleDebug,MEASURE,50,garbage collection time,21.00,1
Local change - no cache,Gradle 8.1-20230208133300+0000,:santa-tracker:assembleDebug,MEASURE,50,local build cache size,0.00,1
Local change - no cache,Gradle 8.1-20230208133300+0000,:santa-tracker:assembleDebug,MEASURE,51,total execution time,795.04,1
Local change - no cache,Gradle 8.1-20230208133300+0000,:santa-tracker:assembleDebug,MEASURE,51,garbage collection time,0.00,1
Local change - no cache,Gradle 8.1-20230208133300+0000,:santa-tracker:assembleDebug,MEASURE,51,local build cache size,0.00,1
Local change - no cache,Gradle 8.1-20230208133300+0000,:santa-tracker:assembleDebug,MEASURE,52,total execution time,820.33,1
Local change - no cache,Gradle 8.1-20230208133300+0000,:santa-tracker:assembleDebug,MEASURE,52,garbage collection time,11.00,1
Local change - no cache,Gradle 8.1-20230208133300+0000,:santa-tracker:assembleDebug,MEASURE,52,local build cache size,0.00,1
Local change - no cache,Gradle 8.1-20230208133300+0000,:santa-tracker:assembleDebug,MEASURE,53,total execution time,862.69,1
Local change - no cache,Gradle 8.1-20230208133300+0000,:santa-tracker:assembleDebug,MEASURE,53,garbage collection time,62.00,1
Local change - no cache,Gradle 8.1-20230208133300+0000,:santa-tracker:assembleDebug,MEASURE,53,local build cache size,0.00,1
